CustomerID,Age,Gender,Income,Campaign_Type,Campaign_Cost,Clicked_Ad,Purchased,Revenue
2563,55,Male,99472,TV,4325,1,1,2653
2564,32,Female,62029,SMS,2050,0,0,0
2565,38,Female,35863,Social Media,4420,0,0,0
2566,27,Male,98097,SMS,1881,0,0,0
2567,40,Female,30447,SMS,4775,1,0,0
2568,56,Female,116160,SMS,1577,0,0,0
2569,22,Male,66940,TV,3130,0,0,0
2570,18,Male,130182,Email,4086,0,0,0
2571,30,Female,97947,Email,206,0,0,0
2572,38,Female,105001,SMS,2768,1,1,4256
2573,43,Female,123752,TV,1264,0,0,0
2574,62,Male,39642,Social Media,1257,1,0,0
2575,38,Male,116798,SMS,2346,0,0,0
2576,35,Male,115899,Social Media,766,0,0,0
2577,54,Male,87643,Social Media,2226,0,0,0
2578,62,Male,27928,TV,3041,0,0,0
2579,49,Female,68002,TV,611,0,0,0
2580,53,Female,104853,Email,349,1,1,6585
2581,34,Female,134614,Email,988,1,1,8669
2582,52,Male,137517,TV,1123,0,0,0
2583,28,Male,45017,SMS,4794,0,0,0
2584,38,Male,99064,Email,4948,1,1,3005
2585,43,Female,139694,Social Media,699,0,0,0
2586,21,Male,33313,SMS,3122,0,0,0
2587,51,Male,21559,Social Media,2630,0,0,0
2588,35,Female,70893,TV,2983,1,1,1608
2589,57,Male,35167,Social Media,2164,0,0,0
2590,52,Female,100879,SMS,1858,0,0,0
2591,58,Male,58598,TV,3669,0,0,0
2592,46,Male,27523,SMS,1342,0,0,0
2593,46,Female,69777,Social Media,4429,0,0,0
2594,55,Female,48439,SMS,2395,1,0,0
2595,59,Female,136378,TV,2025,1,1,6453
2596,38,Female,101060,Social Media,2162,0,0,0
2597,59,Female,33285,Social Media,3495,0,0,0
2598,30,Female,30973,Email,540,1,0,0
2599,58,Male,142970,Email,2843,1,1,6315
2600,34,Male,42694,SMS,106,0,0,0
2601,26,Female,55774,Email,1686,0,0,0
2602,58,Male,24302,Email,925,0,0,0
2603,18,Female,135776,Email,3924,0,0,0
2604,19,Male,42391,Email,1368,0,0,0
2605,46,Female,24611,TV,3536,1,0,0
2606,50,Male,29372,TV,3538,0,0,0
2607,27,Male,44312,Email,1410,1,0,0
2608,57,Male,34080,SMS,4133,1,0,0
2609,38,Male,100618,TV,1727,1,1,1502
2610,45,Male,132945,Email,1136,0,0,0
2611,28,Female,128397,TV,577,0,0,0
2612,51,Female,116213,Social Media,2778,1,1,6886
2613,25,Female,40874,TV,814,1,0,0
2614,39,Male,82537,TV,1776,1,1,2880
2615,25,Female,93914,SMS,2262,0,0,0
2616,32,Male,21597,TV,608,0,0,0
2617,34,Male,31600,SMS,481,1,0,0
2618,40,Male,23747,Social Media,1280,0,0,0
2619,41,Female,99415,Email,1945,0,0,0
2620,62,Male,137358,SMS,4470,0,0,0
2621,36,Female,98553,TV,1818,0,0,0
2622,22,Female,44815,TV,1200,0,0,0
2623,49,Male,104500,SMS,1960,0,0,0
2624,61,Male,114348,Social Media,2191,0,0,0
2625,18,Female,125736,Email,817,1,1,707
2626,40,Female,44714,TV,417,0,0,0
2627,54,Female,38890,Social Media,4729,0,0,0
2628,25,Female,81509,Email,1876,1,1,5627
2629,30,Female,81824,Email,2384,0,0,0
2630,25,Female,24725,TV,1344,0,0,0
2631,40,Male,63205,SMS,1433,1,1,9862
2632,60,Female,40684,TV,3769,1,0,0
2633,18,Female,111861,TV,1300,0,0,0
2634,62,Female,77911,TV,1894,0,0,0
2635,41,Female,118078,Social Media,2801,1,0,0
2636,52,Male,131573,SMS,1554,0,0,0
2637,41,Male,33092,Social Media,2033,1,0,0
2638,34,Female,115918,TV,846,1,0,0
2639,22,Female,59770,SMS,940,1,1,9137
2640,37,Female,45457,Email,2595,0,0,0
2641,38,Male,91667,SMS,1188,0,0,0
2642,57,Male,131565,TV,892,1,1,617
2643,48,Male,110751,SMS,1367,0,0,0
2644,63,Male,82894,Email,1650,0,0,0
2645,53,Male,81305,Email,2790,1,0,0
2646,28,Male,32612,SMS,392,0,0,0
2647,32,Female,122841,Email,4122,0,0,0
2648,36,Male,98627,Social Media,1504,1,1,5071
2649,24,Male,120639,SMS,1748,0,0,0
2650,45,Female,57089,Email,2916,0,0,0
2651,60,Male,115295,Email,4010,0,0,0
2652,22,Female,131558,SMS,3018,1,1,6000
2653,22,Male,72137,Social Media,1497,0,0,0
2654,47,Female,20559,SMS,1793,0,0,0
2655,49,Female,86249,Email,1137,1,0,0
2656,25,Female,57361,SMS,3952,1,1,3186
2657,27,Female,100720,Email,1662,0,0,0
2658,55,Female,35261,TV,1212,1,0,0
2659,64,Male,40372,SMS,1391,0,0,0
2660,49,Male,75355,SMS,1261,1,1,9097
2661,45,Female,117676,Email,1129,0,0,0
2662,34,Female,118560,Email,4437,0,0,0
2663,48,Female,77920,Email,4357,1,1,4714
2664,25,Male,132878,Email,2839,0,0,0
2665,57,Female,52544,SMS,1078,0,0,0
2666,42,Female,20037,Email,617,0,0,0
2667,26,Female,63032,SMS,882,1,1,2028
2668,19,Female,98233,Social Media,2931,0,0,0
2669,32,Male,61420,SMS,4280,0,0,0
2670,20,Female,134234,Email,237,0,0,0
2671,53,Female,117243,Email,853,0,0,0
2672,21,Male,111552,Social Media,3053,0,0,0
2673,31,Female,149380,SMS,4908,0,0,0
2674,58,Female,147358,Social Media,2555,0,0,0
2675,58,Male,54600,SMS,2934,0,0,0
2676,42,Male,68285,Email,679,1,1,6964
2677,27,Male,82008,SMS,3355,1,0,0
2678,38,Female,109520,Email,3366,1,1,3119
2679,53,Female,25167,Email,4749,0,0,0
2680,29,Male,146279,TV,495,1,1,2961
2681,44,Male,20432,TV,2037,0,0,0
2682,57,Male,89687,SMS,2689,1,1,2606
2683,19,Female,133216,Email,3134,0,0,0
2684,30,Female,91947,Social Media,269,0,0,0
2685,49,Male,116324,Email,2437,0,0,0
2686,48,Female,70903,Social Media,3339,0,0,0
2687,33,Male,112159,SMS,3515,1,1,4881
2688,49,Female,74149,SMS,3668,1,1,5624
2689,49,Female,107640,Social Media,3316,1,0,0
2690,51,Female,76768,Social Media,3584,1,0,0
2691,28,Female,80184,Email,4935,0,0,0
2692,27,Male,85792,SMS,1941,0,0,0
2693,32,Female,53439,Email,3860,1,1,7781
2694,34,Female,53257,Social Media,4652,0,0,0
2695,57,Male,125193,TV,3126,1,0,0
2696,35,Female,64674,TV,4065,0,0,0
2697,26,Male,71248,TV,1701,0,0,0
2698,42,Male,103602,Social Media,1246,1,1,5551
2699,57,Female,65371,Email,4426,0,0,0
2700,31,Female,118282,SMS,2784,0,0,0
2701,42,Male,87996,Social Media,211,0,0,0
2702,39,Male,57297,TV,692,1,0,0
2703,47,Male,74273,Email,2539,0,0,0
2704,37,Female,81256,SMS,1338,0,0,0
2705,38,Male,54743,SMS,2894,0,0,0
2706,61,Male,88752,Social Media,2514,0,0,0
2707,49,Male,99803,Social Media,2229,0,0,0
2708,63,Female,95117,SMS,2953,0,0,0
2709,38,Male,90051,SMS,2969,1,1,9556
2710,52,Female,42076,TV,3698,1,0,0
2711,49,Female,130352,SMS,3903,0,0,0
2712,47,Male,95312,Social Media,1626,1,1,527
2713,56,Female,139627,Email,2069,0,0,0
2714,29,Male,107483,TV,1051,0,0,0
2715,58,Female,22963,TV,1602,0,0,0
2716,64,Female,139217,SMS,4567,0,0,0
2717,35,Male,92322,Email,3436,0,0,0
2718,38,Male,33866,TV,209,0,0,0
2719,30,Male,124504,Social Media,4086,1,1,2587
2720,38,Female,52305,SMS,2454,0,0,0
2721,25,Female,82403,Social Media,325,1,1,874
2722,63,Male,102896,SMS,3111,0,0,0
2723,57,Male,125649,TV,4226,0,0,0
2724,63,Female,146244,SMS,713,0,0,0
2725,24,Female,52813,Email,198,0,0,0
2726,40,Female,86729,Social Media,910,1,1,6852
2727,61,Male,80686,Email,3437,1,1,6970
2728,49,Female,24512,Social Media,2799,0,0,0
2729,28,Male,139631,Social Media,1119,1,0,0
2730,39,Female,42666,SMS,3125,1,0,0
2731,39,Female,36630,TV,3628,1,0,0
2732,60,Male,137907,TV,3986,0,0,0
2733,42,Male,147205,Email,3079,1,0,0
2734,39,Male,94519,SMS,3440,0,0,0
2735,45,Female,20636,TV,896,1,0,0
2736,46,Female,23775,Social Media,2057,0,0,0
2737,30,Female,87957,Social Media,3166,0,0,0
2738,35,Male,84591,SMS,3120,0,0,0
2739,19,Female,98561,Email,2780,0,0,0
2740,46,Male,94816,SMS,4541,1,1,1509
2741,38,Male,122487,Email,4919,0,0,0
2742,32,Male,31351,SMS,3048,0,0,0
2743,44,Female,135400,Social Media,3831,1,1,9008
2744,48,Female,140533,SMS,1201,0,0,0
2745,32,Male,123627,TV,1137,0,0,0
2746,40,Female,75184,TV,4331,0,0,0
2747,41,Male,148381,SMS,891,0,0,0
2748,61,Male,131192,Email,4274,0,0,0
2749,30,Female,115707,Email,1878,0,0,0
2750,39,Male,89180,Social Media,4900,1,1,3268
2751,60,Male,101678,Social Media,1081,1,1,995
2752,54,Female,93309,Email,1365,0,0,0
2753,50,Male,114002,SMS,843,0,0,0
2754,20,Male,30778,Social Media,2531,0,0,0
2755,36,Male,32501,Email,474,1,0,0
2756,40,Male,132713,Email,1853,0,0,0
2757,46,Male,22108,SMS,3997,1,0,0
2758,47,Male,114905,TV,2636,0,0,0
2759,56,Male,56382,Email,2091,1,1,7055
2760,61,Female,111354,Social Media,3028,0,0,0
2761,64,Female,95787,SMS,3546,1,1,8668
2762,42,Male,43341,SMS,691,0,0,0
2763,54,Male,97214,SMS,4728,1,1,5097
2764,64,Female,34367,TV,2669,0,0,0
2765,25,Female,139967,TV,2972,0,0,0
2766,59,Female,115208,Social Media,1276,0,0,0
2767,33,Female,89868,Social Media,1435,1,1,7708
2768,25,Female,32002,SMS,4793,1,0,0
2769,18,Male,148180,Social Media,212,0,0,0
2770,61,Female,105820,Email,3872,0,0,0
2771,22,Female,79949,TV,1945,0,0,0
2772,20,Female,35700,SMS,2087,1,0,0
2773,18,Male,99305,SMS,4929,1,1,7106
2774,21,Male,82543,Email,2085,1,0,0
2775,57,Male,49318,Email,3392,0,0,0
2776,52,Male,109859,Email,3342,1,0,0
2777,49,Male,47610,Email,352,1,0,0
2778,59,Male,92499,SMS,223,1,1,8998
2779,51,Female,139256,TV,1336,0,0,0
2780,60,Male,93374,TV,723,1,1,8269
2781,42,Male,85226,Email,3256,0,0,0
2782,27,Female,65167,Social Media,3236,0,0,0
2783,38,Male,97779,SMS,3489,0,0,0
2784,63,Female,47939,TV,3517,0,0,0
2785,56,Female,81365,Email,1755,0,0,0
2786,44,Male,87381,Social Media,1366,0,0,0
2787,44,Female,66710,Social Media,3045,0,0,0
2788,19,Female,36766,Email,1260,1,0,0
2789,58,Female,122416,SMS,2394,0,0,0
2790,30,Female,32780,TV,540,0,0,0
2791,26,Male,68458,Social Media,2192,0,0,0
2792,53,Female,76221,TV,2805,1,0,0
2793,39,Male,138498,TV,3859,1,1,5112
2794,59,Female,128392,Social Media,653,0,0,0
2795,43,Female,21509,Email,1212,1,0,0
2796,29,Female,109493,Social Media,2877,0,0,0
2797,34,Male,130708,Social Media,1933,1,1,5958
2798,31,Male,54346,SMS,1414,0,0,0
2799,31,Male,102799,TV,3593,0,0,0
2800,51,Female,136850,Email,3238,0,0,0
2801,37,Female,66874,TV,3212,0,0,0
2802,28,Female,46148,Social Media,198,0,0,0
2803,33,Female,51533,Email,4025,1,0,0
2804,48,Male,128144,Email,1579,1,1,2543
2805,23,Female,142402,Email,4496,0,0,0
2806,36,Male,98467,Email,1322,0,0,0
2807,54,Female,21359,SMS,4683,0,0,0
2808,21,Male,139119,Email,1104,0,0,0
2809,64,Male,110068,Social Media,576,1,1,1547
2810,21,Female,80313,SMS,1235,0,0,0
2811,37,Female,40344,Social Media,2956,1,0,0
2812,27,Male,138499,Social Media,1805,0,0,0
2813,41,Female,89778,TV,617,0,0,0
2814,52,Female,40601,Email,1320,0,0,0
2815,43,Male,134768,Email,2606,0,0,0
2816,54,Male,39116,Social Media,4425,0,0,0
2817,55,Male,76985,Email,1291,1,1,581
2818,38,Male,121013,SMS,3980,0,0,0
2819,57,Female,137110,TV,3343,0,0,0
2820,56,Male,138329,Email,2077,1,1,2571
2821,38,Male,50782,Email,2342,0,0,0
2822,27,Male,131095,SMS,3190,1,0,0
2823,55,Female,69819,TV,1987,0,0,0
2824,63,Male,104416,SMS,4659,0,0,0
2825,21,Female,89035,Social Media,1073,1,0,0
2826,62,Male,117123,Social Media,165,1,1,8872
2827,37,Male,64458,Email,3006,0,0,0
2828,34,Female,111556,TV,670,0,0,0
2829,24,Male,144225,Social Media,3992,1,1,2089
2830,21,Male,28080,SMS,407,0,0,0
2831,46,Female,108743,Social Media,3508,0,0,0
2832,31,Male,53957,Social Media,3842,1,1,3090
2833,20,Male,33908,SMS,882,1,0,0
2834,41,Male,116188,Email,4316,1,1,9303
2835,54,Male,115880,TV,865,1,1,3920
2836,33,Female,141292,Email,3575,1,1,5708
2837,21,Male,110570,SMS,872,1,0,0
2838,41,Female,111324,Social Media,3957,1,1,1956
2839,51,Male,98287,TV,3285,0,0,0
2840,47,Female,143791,Email,639,0,0,0
2841,35,Male,67482,SMS,2149,1,1,5083
2842,36,Female,119329,Social Media,3383,1,1,5754
2843,48,Male,142473,Social Media,4775,0,0,0
2844,36,Female,145291,Email,1763,0,0,0
2845,63,Female,118375,SMS,1147,1,1,7583
2846,36,Male,58314,Social Media,3936,0,0,0
2847,39,Female,120989,Social Media,3539,0,0,0
2848,41,Male,94921,TV,605,1,1,6152
2849,62,Male,142060,Social Media,3347,1,1,877
2850,29,Male,103768,Email,3600,1,0,0
2851,47,Male,128880,SMS,2010,1,1,8467
2852,55,Male,120326,SMS,832,0,0,0
2853,48,Female,35831,TV,3613,1,0,0
2854,53,Male,141026,SMS,1671,0,0,0
2855,36,Male,40125,Email,4709,1,0,0
2856,62,Male,82451,Social Media,3042,0,0,0
2857,53,Male,65708,TV,4556,0,0,0
2858,47,Male,37682,SMS,2421,0,0,0
2859,50,Male,122406,TV,3435,0,0,0
2860,35,Female,102824,TV,4722,1,0,0
2861,45,Female,55794,SMS,4474,1,0,0
2862,64,Male,79372,TV,2853,1,1,2026
2863,28,Female,59477,SMS,1472,1,1,1288
2864,62,Male,73863,Email,1544,0,0,0
2865,50,Male,109941,SMS,3476,1,1,7921
2866,34,Male,58737,Social Media,389,1,0,0
2867,23,Male,22620,SMS,2165,1,0,0
2868,21,Male,120950,Social Media,163,0,0,0
2869,37,Female,123169,TV,4045,1,0,0
2870,64,Female,142033,SMS,429,1,0,0
2871,44,Female,55057,Social Media,4958,0,0,0
2872,32,Female,60138,SMS,2063,1,0,0
2873,23,Male,99390,SMS,3188,1,1,3562
2874,64,Female,73024,SMS,2590,0,0,0
2875,31,Male,29677,Email,240,1,0,0
2876,28,Female,64111,Social Media,4639,1,0,0
2877,56,Female,44074,Email,2573,1,0,0
2878,26,Female,37824,Email,4003,0,0,0
2879,43,Female,20765,Social Media,549,1,0,0
2880,33,Male,65439,SMS,1925,0,0,0
2881,22,Female,145318,Email,4546,0,0,0
2882,27,Female,117151,Email,4794,1,1,9314
2883,20,Male,68926,Email,4906,1,1,4916
2884,30,Male,56860,SMS,969,1,1,1009
2885,60,Female,32975,Email,3664,0,0,0
2886,47,Male,94877,TV,3759,0,0,0
2887,62,Male,113677,Social Media,3702,1,1,4365
2888,23,Male,97870,TV,492,0,0,0
2889,34,Female,134381,SMS,941,1,0,0
2890,62,Male,101371,Email,2548,1,1,4371
2891,36,Female,46548,Social Media,2891,1,0,0
2892,59,Female,120970,Email,3053,0,0,0
2893,52,Female,110575,SMS,1458,1,1,7664
2894,63,Female,118066,Social Media,1090,1,1,4000
2895,43,Male,58736,TV,1138,0,0,0
2896,22,Female,81562,Social Media,127,0,0,0
2897,46,Male,60409,Email,487,0,0,0
2898,54,Female,104101,Social Media,932,0,0,0
2899,37,Male,29834,SMS,349,1,0,0
2900,38,Female,122192,SMS,2127,1,1,5885
2901,27,Male,20840,Social Media,1628,1,0,0
2902,22,Female,99409,SMS,4293,0,0,0
2903,53,Female,51568,SMS,1938,1,0,0
2904,23,Male,30846,SMS,1460,0,0,0
2905,43,Female,25899,TV,3209,1,0,0
2906,21,Female,106038,Email,1423,1,1,1134
2907,56,Female,86101,SMS,2326,1,0,0
2908,56,Male,58773,Social Media,3780,1,1,5217
2909,52,Female,149789,SMS,991,1,1,2690
2910,18,Female,127460,TV,1405,1,1,5689
2911,41,Male,128778,Social Media,4648,1,1,5439
2912,53,Male,94723,Email,4292,0,0,0
2913,23,Male,92762,Social Media,361,1,1,3974
2914,58,Male,127683,Social Media,2440,1,1,7195
2915,63,Male,124194,Social Media,1893,0,0,0
2916,61,Female,131417,Social Media,2396,0,0,0
2917,48,Female,24311,SMS,2392,1,0,0
2918,37,Female,129750,Email,2270,0,0,0
2919,41,Male,76888,SMS,424,0,0,0
2920,42,Female,61616,TV,1085,1,1,4225
2921,53,Male,72134,TV,4882,1,1,5040
2922,38,Male,111225,Social Media,3952,1,1,8789
2923,47,Female,26083,SMS,1839,0,0,0
2924,41,Male,32598,SMS,1960,0,0,0
2925,61,Male,102476,Email,3237,0,0,0
2926,59,Female,137707,Email,3998,0,0,0
2927,47,Male,112416,Email,935,0,0,0
2928,39,Male,22580,SMS,4254,1,0,0
2929,45,Female,142834,Email,2878,0,0,0
2930,24,Male,132148,Email,1496,0,0,0
2931,52,Male,77395,Email,1776,0,0,0
2932,45,Female,62321,Social Media,4431,0,0,0
2933,31,Female,29386,TV,4413,0,0,0
2934,27,Female,73171,TV,1937,0,0,0
2935,33,Female,39522,SMS,3821,1,0,0
2936,33,Male,85532,SMS,3772,0,0,0
2937,48,Male,111760,Social Media,3122,0,0,0
2938,59,Female,34635,TV,4784,0,0,0
2939,42,Male,20671,Email,1771,0,0,0
2940,30,Male,53545,Email,1016,0,0,0
2941,23,Female,74079,SMS,1017,0,0,0
2942,61,Female,46855,TV,1233,0,0,0
2943,26,Male,55790,SMS,1936,1,1,5676
2944,62,Female,71012,SMS,2238,0,0,0
2945,53,Female,137827,Email,4107,0,0,0
2946,60,Female,132121,Email,2005,0,0,0
2947,37,Male,149051,TV,4089,0,0,0
2948,35,Female,34260,SMS,3585,0,0,0
2949,60,Male,85139,Social Media,4897,0,0,0
2950,38,Male,21074,TV,2220,0,0,0
2951,21,Male,62676,SMS,2832,0,0,0
2952,50,Female,29475,TV,2869,0,0,0
2953,44,Female,98414,TV,1421,0,0,0
2954,24,Female,35120,TV,3816,0,0,0
2955,23,Female,43147,Social Media,3454,1,0,0
2956,32,Female,21986,Social Media,1628,1,0,0
2957,35,Male,129129,Email,4843,1,1,9756
2958,49,Male,52430,Email,859,1,1,6295
2959,28,Male,127497,SMS,3512,1,1,1017
2960,37,Female,75479,TV,1457,1,0,0
2961,41,Male,102966,SMS,2290,1,0,0
2962,32,Male,22176,Email,3581,0,0,0
2963,24,Female,104258,Social Media,1048,0,0,0
2964,38,Female,128351,Email,2179,1,0,0
2965,59,Male,135188,SMS,1866,1,1,9794
2966,43,Male,104153,Email,127,0,0,0
2967,61,Female,81918,SMS,2570,1,1,1310
2968,31,Female,148570,SMS,2638,0,0,0
2969,54,Female,47115,SMS,259,0,0,0
2970,38,Female,122912,SMS,2992,0,0,0
2971,35,Male,97442,Email,4213,0,0,0
2972,22,Male,60002,SMS,3822,0,0,0
2973,20,Female,77124,SMS,3831,1,1,6889
2974,40,Male,26610,TV,2571,1,0,0
2975,43,Male,128828,SMS,4950,1,1,8508
2976,54,Female,69752,Email,1670,0,0,0
2977,41,Male,148416,SMS,936,1,1,9384
2978,36,Male,98947,Social Media,4038,0,0,0
2979,42,Male,138972,Social Media,2386,0,0,0
2980,38,Female,94716,SMS,3505,1,1,1774
2981,29,Female,67993,Social Media,2770,0,0,0
2982,58,Male,30073,Social Media,4212,0,0,0
2983,50,Female,57251,Email,4847,0,0,0
2984,21,Female,116496,TV,4455,1,0,0
2985,59,Female,91437,Social Media,1727,0,0,0
2986,24,Male,58897,Social Media,1966,1,1,2367
2987,39,Male,70906,TV,304,1,1,7414
2988,50,Female,71616,TV,3679,1,1,994
2989,34,Male,128719,Social Media,3274,1,1,5142
2990,41,Male,24482,SMS,891,0,0,0
2991,51,Male,127990,Social Media,4192,0,0,0
2992,45,Male,110964,SMS,3847,0,0,0
2993,60,Male,92936,SMS,1205,0,0,0
2994,58,Female,59574,SMS,1190,1,1,4060
2995,56,Male,143331,TV,1707,0,0,0
2996,39,Male,63284,Social Media,1939,0,0,0
2997,34,Male,92932,Social Media,3497,1,0,0
2998,51,Female,27338,Email,166,1,0,0
2999,23,Female,62718,TV,4879,1,1,4667
3000,63,Female,32500,Email,1378,1,0,0
3001,23,Male,31545,Email,4258,1,0,0
3002,51,Female,81480,SMS,913,1,1,5974
3003,18,Female,25241,TV,502,0,0,0
3004,27,Female,109314,Email,2102,1,1,2698
3005,38,Female,42821,Social Media,4266,0,0,0
3006,22,Male,24695,Email,3025,0,0,0
3007,19,Female,97066,TV,3093,0,0,0
3008,39,Female,132616,Social Media,1186,1,1,5315
3009,19,Male,137276,Social Media,4440,1,0,0
3010,27,Male,34318,Social Media,2666,0,0,0
3011,51,Female,70934,SMS,4588,0,0,0
3012,33,Male,42331,Social Media,871,1,0,0
3013,56,Female,141282,SMS,3772,1,1,9227
3014,39,Male,72672,SMS,3348,0,0,0
3015,29,Male,111891,Email,1769,0,0,0
3016,41,Female,96860,Email,1656,1,1,8824
3017,64,Male,113685,Social Media,3058,0,0,0
3018,57,Female,88754,TV,1251,1,1,4962
3019,55,Male,105677,Social Media,1317,0,0,0
3020,27,Female,122320,Email,2331,0,0,0
3021,52,Male,22837,Social Media,4442,0,0,0
3022,49,Male,145261,Email,4044,0,0,0
3023,24,Male,140688,Social Media,2142,0,0,0
3024,38,Male,134616,TV,805,0,0,0
3025,37,Male,125338,Social Media,2769,1,0,0
3026,43,Female,60077,TV,2213,0,0,0
3027,21,Male,99915,TV,3077,1,1,4920
3028,63,Female,24239,Social Media,4449,0,0,0
3029,39,Female,130432,TV,4478,1,0,0
3030,32,Female,106348,TV,522,0,0,0
3031,57,Male,49669,Email,2121,0,0,0
3032,38,Female,68624,Email,3893,0,0,0
3033,32,Male,95147,TV,4231,0,0,0
3034,39,Female,24150,SMS,630,1,0,0
3035,45,Female,144210,Social Media,190,1,1,3938
3036,31,Female,31109,TV,3472,1,0,0
3037,44,Female,119750,Social Media,2042,0,0,0
3038,58,Female,46016,Email,3905,1,0,0
3039,57,Male,31936,Social Media,1340,1,0,0
3040,45,Female,31036,TV,1858,1,0,0
3041,43,Female,59236,TV,197,1,0,0
3042,19,Male,34021,TV,1579,0,0,0
3043,42,Male,140478,TV,4726,0,0,0
3044,20,Male,56943,SMS,1932,0,0,0
3045,25,Female,133694,SMS,2685,1,1,8438
3046,61,Female,123384,SMS,3747,0,0,0
3047,50,Female,101007,TV,179,1,1,2633
3048,59,Female,133197,SMS,4809,0,0,0
3049,52,Female,70016,Social Media,2323,0,0,0
3050,23,Female,43244,TV,2669,0,0,0
3051,56,Male,83027,Email,1872,0,0,0
3052,40,Male,134313,TV,4618,1,1,5458
3053,42,Female,143351,Social Media,1223,0,0,0
3054,60,Female,58985,SMS,3911,1,1,3376
3055,36,Female,123976,TV,3574,0,0,0
3056,22,Female,21502,SMS,2723,0,0,0
3057,28,Female,73836,TV,1503,1,1,3941
3058,29,Male,119714,Social Media,2678,0,0,0
3059,27,Male,23770,TV,431,1,0,0
3060,25,Female,62865,SMS,4848,1,0,0
3061,41,Male,73811,SMS,3708,1,0,0
3062,45,Female,24001,Social Media,839,0,0,0
3063,58,Female,80848,TV,4706,0,0,0
3064,53,Female,72635,Email,141,1,1,1377
3065,54,Male,40946,TV,3978,1,0,0
3066,38,Male,86134,Social Media,2049,1,0,0
3067,25,Female,115852,Email,3560,0,0,0
3068,26,Male,111103,Social Media,2228,0,0,0
3069,64,Male,112044,TV,4597,0,0,0
3070,32,Female,63744,Email,2254,1,1,6540
3071,63,Male,137729,Social Media,1337,0,0,0
3072,57,Male,142848,SMS,1866,0,0,0
3073,35,Female,59159,Email,1941,1,1,8939
3074,59,Female,115812,Email,605,0,0,0
3075,37,Male,43671,Social Media,1941,0,0,0
3076,23,Female,36450,SMS,4915,0,0,0
3077,29,Male,34908,Email,1494,0,0,0
3078,19,Female,77275,Social Media,356,0,0,0
3079,24,Female,64358,Email,1820,0,0,0
3080,33,Female,69047,Email,1171,0,0,0
3081,20,Female,55518,Email,1722,0,0,0
3082,62,Male,77813,SMS,2166,0,0,0
3083,20,Female,116748,TV,1169,1,1,668
3084,44,Female,128220,TV,550,0,0,0
3085,60,Female,26806,SMS,997,0,0,0
3086,57,Male,124733,SMS,4936,0,0,0
3087,55,Male,60891,Social Media,3828,0,0,0
3088,50,Female,146865,Email,181,0,0,0
3089,45,Female,103551,SMS,836,0,0,0
3090,18,Female,149335,Social Media,4274,1,1,5116
3091,25,Female,59220,TV,4044,0,0,0
3092,54,Female,37158,TV,2307,1,0,0
3093,49,Female,100992,TV,4048,0,0,0
3094,60,Male,47588,TV,2102,0,0,0
3095,54,Female,82576,Social Media,1791,0,0,0
3096,21,Female,108027,Email,1279,1,0,0
3097,47,Female,44188,Social Media,3035,0,0,0
3098,23,Female,112615,Email,2615,0,0,0
3099,63,Female,78830,TV,561,0,0,0
3100,36,Female,24019,SMS,3001,0,0,0
3101,49,Male,32419,SMS,216,1,0,0
3102,26,Male,53697,SMS,1754,0,0,0
3103,29,Male,104932,Email,4661,1,0,0
3104,28,Male,139712,TV,1898,1,0,0
3105,63,Male,124568,Social Media,759,0,0,0
3106,33,Male,115428,SMS,3337,0,0,0
3107,18,Female,27973,Email,2222,1,0,0
3108,62,Female,128001,SMS,3919,0,0,0
3109,38,Female,106649,Social Media,3443,0,0,0
3110,47,Female,142649,TV,2650,1,1,8467
3111,30,Female,31136,Social Media,4990,1,0,0
3112,51,Female,104739,TV,1686,1,0,0
3113,21,Male,82502,TV,4782,1,0,0
3114,45,Female,51285,TV,2847,0,0,0
3115,55,Male,43039,SMS,734,0,0,0
3116,48,Male,86720,Social Media,2982,0,0,0
3117,44,Female,143168,SMS,2911,1,1,655
3118,22,Female,108263,Social Media,4553,1,0,0
3119,42,Female,79155,Email,4115,0,0,0
3120,20,Female,36911,Email,2839,0,0,0
3121,50,Female,20916,Social Media,1984,0,0,0
3122,21,Female,79052,Social Media,1618,1,1,8570
3123,42,Female,89110,Social Media,721,0,0,0
3124,37,Male,121623,Social Media,4677,0,0,0
3125,51,Female,37790,TV,1637,1,0,0
3126,43,Female,103161,SMS,2437,1,1,4517
3127,22,Male,25206,TV,2094,0,0,0
3128,52,Female,141937,SMS,2170,1,1,2785
3129,45,Female,105053,SMS,2465,0,0,0
3130,46,Male,69950,SMS,2945,0,0,0
3131,26,Female,136211,TV,3138,0,0,0
3132,55,Female,76361,Social Media,954,1,1,6875
3133,23,Female,81451,TV,2828,1,1,1223
3134,36,Female,57696,TV,1015,0,0,0
3135,61,Female,101641,SMS,231,1,0,0
3136,28,Female,121192,Email,1216,0,0,0
3137,19,Male,88226,Email,3693,1,0,0
3138,64,Female,122395,TV,960,1,0,0
3139,61,Female,141970,SMS,393,0,0,0
3140,61,Male,144121,TV,2788,0,0,0
3141,26,Male,66728,TV,1099,1,1,2251
3142,38,Female,75401,Social Media,2396,0,0,0
3143,41,Male,86226,SMS,3785,1,1,3920
3144,51,Female,45103,Email,386,0,0,0
3145,39,Female,54263,Email,549,1,0,0
3146,20,Male,146705,Email,2438,0,0,0
3147,29,Female,96621,TV,3340,0,0,0
3148,45,Female,70044,SMS,2803,0,0,0
